ID	TITLE	CATEGORY
210713	"The Best Reactions To The Supposed Video of Solange Knowles & Jay Z  ...	http://www.hiphopdx.com/index/news/id.28728/title.-the-best-reactions-to-the-supposed-video-of-solange-knowles-jay-z-fighting-in-an-elevator-list-by-time/	HipHopDX	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	www.hiphopdx.com	1399983366398
210714	Report: Jay-Z attacked by Beyonce's sister	http://www.wsbtv.com/news/entertainment/report-jay-z-attacked-beyonces-sister/nftYg/\?icmp=cmgcontent_internallink_relatedcontent_2014_partners4	WSB Atlanta	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	www.wsbtv.com	1399983366584
210715	Not So Drunk In Love? 50 Cent Reacts To Beyonce NOT Defending Jay Z In  ...	http://www.entertainmentwise.com/news/148948/Not-So-Drunk-In-Love-50-Cent-Reacts-To-Beyonce-NOT-Defending-Jay-Z-In-Solange-Knowles-Elevator-Fight	Entertainmentwise	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	www.entertainmentwise.com	1399983366926
210716	Before the Brawl! Find Out What Happened At The After-Party That Sparked  ...	http://radaronline.com/photos/solange-attack-jay-z-beyonce-met-gala-after-party/photo/653807/	Radar Online	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	radaronline.com	1399983367118
210717	Sure, The Solange Attack Memes Are Funny, But They're Also Completely  ...	http://www.crushable.com/2014/05/12/entertainment/solange-attack-memes-what-jay-z-said-to-solange-elevator-beyonce/	Crushable	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	www.crushable.com	1399983367406
210718	50 Cent And Dame Dash Throw Jabs At Jay Z Over The Solange Fight [VIDEO]	http://atlantadailyworld.com/2014/05/12/50-cent-and-dame-dash-throw-jabs-at-jay-z-over-the-solange-fight-video/	atlantadailyworld	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	atlantadailyworld.com	1399983367691
210719	Fox unveils schedule, cutting back 'Idol'	http://www.hudsonhubtimes.com/latest%20headlines/2014/05/12/fox-unveils-schedule-cutting-back-idol	Hudson Hub-Times	e	dE-WON6N-ZPFa3MQTI7QDRpfhQwjM	www.hudsonhubtimes.com	1399985294553
210720	Fox lineup: 'American Idol' shrinking; Batman prequel 'Gotham' to air Mondays	http://www.newsday.com/entertainment/tv/fox-lineup-american-idol-shrinking-batman-prequel-gotham-to-air-mondays-1.8001233	Newsday	e	dE-WON6N-ZPFa3MQTI7QDRpfhQwjM	www.newsday.com	1399985294870
210721	American Idol Set To Be Cut Down Into 'Single Two Hour Show' Each Week	http://www.entertainmentwise.com/news/149002/American-Idol-Set-To-Be-Cut-Down-Into-Single-Two-Hour-Show-Each-Week	Entertainmentwise	e	dE-WON6N-ZPFa3MQTI7QDRpfhQwjM	www.entertainmentwise.com	1399985295162
210722	Fox Upfront Scorecard: Big Risks, to Dig Out of a Big Hole	http://variety.com/2014/tv/columns/fox-upfront-scorecard-big-risks-to-dig-out-of-a-big-hole-1201178058/	Variety	e	dE-WON6N-ZPFa3MQTI7QDRpfhQwjM	variety.com	1399985295432
210723	The Riddler AND The Joker Confirmed For Fox's Gotham"""	Entertainment
323224	While that's not live TV, which Aereo offered, for many it's a good-enough  ...	Science and Technology
301871	Senators Propose Gas Tax Increase Of 12 Cents Per Gallon	Business
111580	Best MTV Movie Awards Moments, Courtesy Of The Young Hollywood Class Of  ...	Entertainment
373645	Young, wild and free! Zac Efron dirty dances with new girlfriend Michelle  ...	Entertainment
62239	Burger King Offers To Cater Kim Kardashian, Kanye West Wedding	Entertainment
157230	Johnny Depp spoils fiancee Amber Heard for her 28th birthday in New York	Entertainment
360866	David Arquette gets engaged to Christina McLarty	Entertainment
290868	Hillshire Says Tyson Foods Bid Superior to Pinnacle Deal	Business
397181	How James Gunn Turned 'Guardians Of The Galaxy' Into The Coolest & Weirdest  ...	Entertainment
393614	CORRECTED-Russia to challenge Hague Court's Yukos ruling -Finance Ministry	Business
244945	Mental illness is 'as bad for life expectancy as smoking', experts warn	Health
155080	Peeps Movie Is Apparently A Thing Now, And So Is It's A Small World	Entertainment
193412	UPDATE 1-Nintendo to introduce console for emerging markets as early as 2015  ...	Science and Technology
300746	Family, Friends And Fans Mourn The Death Of Beloved Radio Presenter And  ...	Entertainment
161343	Kate Upton and Cameron Diaz keep covered up at The Other Woman screening  ...	Entertainment
413899	TiVo Makes a Cable Box for Cord Cutters	Science and Technology
301490	UPDATE 1-Cyprus begins marketing June 2019 euro benchmark at 5% area	Business
67832	Selena Gomez scores favourite female singer at the Nickelodeon Kids' Choice  ...	Entertainment
198434	Katie Couric and Laurie David Are Fed Up: You Are What You Eat	Entertainment
92179	Comcast Pitches Its Time Warner Deal as Boost to Innovation (1)	Science and Technology
295447	'22 Jump Street' Tops US Box Office But Are New Releases This Weekend  ...	Entertainment
2613	Even Juan Pablo Thinks This Season Of 'The Bachelor' Has Been A Soap Opera	Entertainment
112046	IFR Markets ForexWatch Asia Regional Daily Briefing	Business
398316	WTI Trades Near Week-Low	Business
182724	Heston Has Best Cookbook, But Nancy Silverton Wins James Beard's Main Prize	Entertainment
418254	From Yale's Sports Fields to Alibaba's Mega-Deals: The Guy Who Executes Jack  ...	Business
370941	Decades-Old Forgotten Vials Of Smallpox Found In Storage Room	Health
100084	Burwell Has Track Record Winning Senate Confirmation	Health
41659	RPT-UK to sell shares worth $6.9 billion in Lloyds Banking Group	Business
192710	European Bonds Jump as Draghi Signals Potential for June Action	Business
72529	Lady Gaga covers her entire head in a white furry mask to match her fringed  ...	Entertainment
377344	FOREX-Dollar on ice as markets await Yellen's testimony	Business
208609	UPDATE 3-AT&T in talks to buy DirecTV for nearly $50 bln -sources	Business
183354	Coldplay - Chris Martin Dedicates Fix You To Mick Jagger During New York Show	Entertainment
225937	Fracking Rules in North Carolina Tied to Koch, Halliburton, and ALEC	Business
915	Hong Kong H-Shares Head for One-Month Low as China Exports Slide	Business
200968	Nintendo Says There's Nothing It Can Do About Unreleased Game's LGBT  ...	Science and Technology
277298	UPDATE 3-Twitter chief operating officer resigns as growth lags	Business
339079	China June official PMI rises to 51 from 50.8 in May	Business
274355	'Solange was the biggest one there': Rapper 50 Cent jokes Beyonce was tough  ...	Entertainment
263598	UPDATE 1-Judge denies Wells Fargo's bid to dismiss LA predatory lending suit	Business
409000	RPT-NY's Met Opera, unions extend talks for 72 hours, lockout delayed	Entertainment
312599	* Air bags may explode, shoot shrapnel inside cars	Science and Technology
273968	Apple Introduces iOS 8 And Texting Will Never Be The Same	Science and Technology
159883	UPDATE 5-GM posts lower profit after recall; outlook for rest of year trimmed	Business
23765	Buckeyes With Style	Health
200529	Geithner Recounts Standing at Big Sur Cliff Edge as Crisis Grew	Business
120866	Yahoo sees flat 2nd quarter as revenue growth remains elusive	Business
219485	UPDATE 3-Thai economy shrinks more than expected in Q1; political crisis may  ...	Business
335322	The end of emperor penguins? Birds could face extinction because of melting  ...	Science and Technology
223966	Credit Suisse guilty plea likely to be announced Monday	Business
411167	James Franco - James Franco: Child of God is 'very dark'	Entertainment
338777	PRECIOUS-Gold holds near 3-month high, underpinned by soft dollar	Business
396661	Beyonce Knowles - Kim Kardashian not classy enough for Beyonce	Entertainment
166677	GE's Alstom Bid Gains Steam as Hollande Not Opposed	Business
139434	WRAPUP 1-For Goldman Sachs and Morgan Stanley, boring is beautiful	Business
290565	GLOBAL MARKETS-Iraq, Ukraine tensions keep markets on edge	Business
40575	Tristan And Sasha Hemsworth: Elsa Pataky And Chris Hemsworth Reveal Twins  ...	Entertainment
36900	Scarlett Johansson Will 'Put The Request In To Marvel' For Black Widow Movie	Entertainment
119302	The First 'Gone Girl' Trailer is Weird And Different To Other Trailers	Entertainment
298567	Facebook takes aim at Snapchat with new slingshot self destructing message app	Science and Technology
892	China shares extend losses after weak macro data, CSI300 down 3 pct	Business
104111	Jesse Winchester - Singer/songwriter Jesse Winchester Dies At 69	Entertainment
340549	Twitter Appoints IPO Banker Noto as CFO, Replacing Gupta	Business
111040	UPDATE 1-'Hunger Games: Catching Fire' sweeps MTV Movie Awards	Entertainment
62721	George RR Martin Releases New 'The Winds Of Winter' Chapter	Entertainment
420463	Nick Cannon - Nick Cannon has apologised to Mariah Carey	Entertainment
352421	Lindsay Lohan sports painful-looking cuts and bruises on her legs as she steps  ...	Entertainment
352209	UPDATE 2-US war hero Louis Zamperini, inspiration for 'Unbroken,' dead at 97	Entertainment
197151	WRAPUP 3-Fannie Mae, Freddie Mac post profits driven by legal settlements	Business
190708	Lana Del Rey Is On Fire In Surreal 'West Coast' Video...Literally	Entertainment
363243	Mercedes-Benz S-Class Pullman: $1 Million Luxury Car	Science and Technology
282997	CANADA FX DEBT-Canada dollar steady despite oil-price jump	Business
313059	Wedding bells for Katie! Couric weds fiance John Molner in the Hamptons 'with  ...	Entertainment
415440	Miley Cyrus Opts Out Of VMA Acceptance Speech To Advocate For Homeless  ...	Entertainment
411071	Nickelback's Chad Kroeger Buys Wife Avril Lavigne 17-Carat Anniversary Ring	Entertainment
39821	Dancing With The Stars' James Maslow shows off six-pack abs	Entertainment
293967	GM's Latest Recall Has Echoes of Earlier Ignition Defect	Business
149743	UPDATE 1-Yum Brands' China restaurant sales improve, shares rise	Business
288418	GE May Improve Bid for Alstom's Energy Units, Minister Says	Business
386814	Pfizer says clotting drug's once-weekly dose reduces bleeding rate	Health
246810	Edgar Wright Is No Longer The Man for 'Ant-Man', Man. Why?	Entertainment
188560	Yellen Says 'High Degree' of Accommodation Still Needed	Business
23697	Exact Sciences' Colon Cancer Test at Home Finds More Tumors (1)	Health
369379	Jenny McCarthy & Sherri Shepherd Open Up About Leaving 'The View'	Entertainment
185317	UPDATE 2-China's Alibaba embarks on US IPO journey	Business
387423	Malaysian Airlines MH17 passenger plane carrying 295 people including  ...	Business
140059	Why Older Americans Don't Want Time Machines	Science and Technology
317600	American Apparel Investor Not Planning to Support Charney	Business
201405	More Than $3.2 Billion?	Science and Technology
21450	White House Unveils Climate Data Website To 'Empower America's  ...	Science and Technology
333171	Star Jones steps out for lunch with gal pals... as her friend Sherri Shepherd is  ...	Entertainment
204568	UK Wants More Guarantees From Pfizer Over AstraZeneca Bid (1)	Business
208189	UPDATE 2-China c.bank tells banks to quicken mortgage lending-sources	Business
181201	Google Will Deliver All The Costco Groceries You Want For $5	Business
316242	Toyota to Offer $69000 Car After Musk Pans 'Fool Cells'	Science and Technology
29277	Twitter says hopes full access in Turkey 'returned soon'	Business
280833	"Mila Kunis Sends Message To All Future Fathers: Stop Saying ""We Are Pregnant"""	Entertainment
269146	Planet 17 Times Heavier Than Earth Found by Kepler Probe	Science and Technology
277225	UPDATE 2-China's faster lending in May seen helping steady economy	Business
46948	UPDATE 4-Murdoch sets up sons to take over media empire	Business
239283	REFILE-Facebook narrows audience that sees new users' first posts	Science and Technology
369185	Jessica Simpson - Jessica Simpson followed vegan diet before wedding	Entertainment
152204	EMC Reduces Earnings Forecast After Quarterly Profit Declines	Business
31	UPDATE 1-ECB to reveal bad loan hurdles for euro zone bank test -sources	Business
205274	Gas prices fall over a penny in New Hampshire	Science and Technology
271625	Miley Cyrus - Miley Cyrus' car found	Entertainment
112300	The Top 5 (Okay, 6) State Tax Charts	Business
128630	UPDATE 2-Coal, grain shipments boost Union Pacific profit	Business
232910	Olympian Meryl Davis Triumphs On Dancing With The Stars	Entertainment
399197	UPDATE 1-Total stops buying Novatek shares after MH17 shot down	Business
205829	UPDATE 1-'Neighbors' knocks 'Spider-Man' from US box office perch	Entertainment
422170	Justin Bieber - Justin Bieber compares himself to Princess Diana	Entertainment
380800	'Midnight Rider' Director, Producer Surrender to Police over Freight Train Death	Entertainment
356596	Rescuers close to 3 trapped Honduran miners, 8 still missing	Business
372955	As The Premiere Of 'Extant' Closes In, Halle Berry Confesses To Believing In  ...	Entertainment
208260	China April fiscal revenues up 9.2 percent year-on-year	Business
211114	Alien Designer HR Giger Dies	Entertainment
162017	Lost Andy Warhol artworks discovered on 80s floppy disks	Entertainment
134831	'Jersey Boys' Trailer, Or: Broadway, Clint Eastwood Style	Entertainment
86133	George Strait Wins Entertainer Of The Year At 2014 ACM Awards	Entertainment
255559	Twitter's Users Are in Asia, but Its Revenue Is in the US	Business
207285	More than three million deaths worldwide are caused by alcohol	Health
273287	China expresses 'strong dissatisfaction' with US solar tariff	Business
351037	Mick Jagger Hazes Monty Python In Video For (Mostly) Live Reunion	Entertainment
123183	AC/DC guitarist Malcolm Young 'too sick to play live' according to friends	Entertainment
352486	Lindsay Lohan - Lindsay Lohan Sues Over Grand Theft Auto V Likeness	Entertainment
309686	Obama Establishes Task Force To Save Bees	Science and Technology
56384	US leads protest at UN on Russian move in Ukraine	Business
154948	Happy Birthday, Bill!	Entertainment
9106	Expensive addiction: Candy Crush app maker King seeks to value company at  ...	Business
190648	UPDATE 1-Canadian author, environmentalist Farley Mowat dies at 92	Entertainment
76294	UPDATE 1-Durata's anti-infective drug shows efficacy, safety -FDA panel	Health
146227	Chris Brown - Chris Brown's Bodyguard Convicted Of Assault	Entertainment
161791	Clearing the Aereo	Entertainment
147584	Julia Louis-Dreyfus's show Veep renewed for fourth season by HBO	Entertainment
250371	FOREX-Euro roughly flat after Eurosceptic surge	Business
342454	"Megan Fox Find Being A Working Mom ""So Hard"""	Entertainment
123929	This Is What The Tribeca Film Festival Looked Like In 2004	Entertainment
308309	Shire to set out AstraZeneca-style defence against AbbVie	Business
260240	Don't bother learning a foreign language! Skype will soon translate spoken  ...	Science and Technology
255989	Wealthy real estate developer who is anonymously stashing cash around San  ...	Business
418599	Ryanair scraps bag check-in fees for business travellers	Business
380615	Google's smart contact lens is coming to an eye near you	Science and Technology
87657	S&P 500 Erases 2014 Gain as Tech Slide Worsens; Treasuries Rise	Business
332723	Paris Hilton, Adrienne Bailon and Eva Marcille lead the trend for daring white cut  ...	Entertainment
26727	Belle Knox, Duke Porn Star, Talks 'The View': I Have A Friend In Whoopi Goldberg	Entertainment
362051	Texas cheerleader who shared images of exotic animals she had killed 'has  ...	Science and Technology
334668	Europe steps in to prevent Bulgaria's banks going in to meltdown with £1.4  ...	Business
327359	HP Said to Settle Shareholder Lawsuits Over Autonomy Deal	Business
412352	UPDATE 1-Value of Canadian building permits jumps 13.5 percent in June	Business
315543	Supreme Court Mostly Upholds Climate Change Rules	Business
274357	Beyonce and Solange both take the plunge at first red carpet event together  ...	Entertainment
91476	American Raises Miles Needed for Free Travel on Busiest Days (1)	Business
317145	Economy shrank 2.9percent in first quarter of 2014 - the steepest decline since  ...	Business
311105	RPT-Fitch Revises CS Energy's Outlook to Negative; Affirmed at 'AA'	Business
390621	Cut Alzheimer's risk by walking: It only takes 20 minutes, 3 times a week, say  ...	Health
161823	RPT-UPDATE 3-US justices show little support for Aereo TV in copyright fight	Entertainment
400933	RPT-Portugal's BES books 3.6 bln euro loss, capital needed	Business
365309	Taylor Swiftâ€™s Mansion Was The Place To Be This July 4th: Ask Emma Stone  ...	Entertainment
179370	North West Meets Anna Wintour On The Best Day Of Kim Kardashian's Life	Entertainment
322277	US STOCKS-Wall St down on Fed's Bullard comments on interest rates	Business
322885	Alcoa to Acquire Aerospace Parts Maker for $2.85 Billion	Business
